Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
GrassRMA	M=32 efC=200 ef=10	0.6867621776504298	0.8256446991404012	114077.00806375765	0.06118673796299845	929.0218729590415	12.637287139892578	64
GrassRMA	M=32 efC=400 ef=10	0.7345128939828081	0.8693409742120344	95819.7850058746	0.07284508099837694	2079.667238048991	12.59255599975586	64
GrassRMA	M=32 efC=800 ef=10	0.7641404011461318	0.893839541547278	88291.09436569954	0.0790566710056737	4267.157965791994	12.612464904785156	64
GrassRMA	M=32 efC=1600 ef=10	0.7762893982808023	0.9061604584527221	83342.44170363176	0.0837508459953824	8279.140936284995	12.606136322021484	64
GrassRMA	M=32 efC=200 ef=20	0.7923925501432665	0.8878223495702006	81726.07151943211	0.08540726196952164	929.0218729590415	12.652320861816406	64
GrassRMA	M=32 efC=400 ef=20	0.8393982808022923	0.9212034383954155	67351.29223202605	0.10363572499773	2079.667238048991	12.640907287597656	64
GrassRMA	M=32 efC=800 ef=20	0.8659025787965616	0.939971346704871	61430.01380242766	0.11362523899879307	4267.157965791994	12.65658950805664	64
GrassRMA	M=32 efC=1600 ef=20	0.8764899713467049	0.9474212034383954	57489.5011875486	0.12141347299620975	8279.140936284995	12.654964447021484	64
GrassRMA	M=32 efC=200 ef=50	0.8788825214899714	0.9435530085959886	46932.28877384567	0.14872490096604452	929.0218729590415	12.680191040039062	64
GrassRMA	M=32 efC=400 ef=50	0.918323782234957	0.966189111747851	37646.118920685905	0.18541087899939157	2079.667238048991	12.66793441772461	64
GrassRMA	M=32 efC=800 ef=50	0.9403581661891117	0.9765042979942693	33814.77400312094	0.20641865000652615	4267.157965791994	12.690914154052734	64
GrassRMA	M=32 efC=1600 ef=50	0.9494555873925501	0.9816618911174785	31037.289103300587	0.22489077498903498	8279.140936284995	12.684852600097656	64
GrassRMA	M=32 efC=800 ef=100	0.9663753581661891	0.989541547277937	19694.754887416195	0.3544090820068959	4267.157965791994	12.7137451171875	64
GrassRMA	M=32 efC=1600 ef=100	0.9733810888252149	0.9912607449856734	18012.796915199884	0.38750228700519074	8279.140936284995	12.705894470214844	64
GrassRMA	M=32 efC=800 ef=200	0.9807163323782235	0.9961318051575931	10946.645104595269	0.6376382839953294	4267.157965791994	12.726787567138672	64
GrassRMA	M=32 efC=1600 ef=200	0.985243553008596	0.9962750716332378	9925.326126252674	0.7032514510065084	8279.140936284995	12.724372863769531	64
GrassRMA	M=32 efC=800 ef=400	0.9877650429799427	0.9987106017191977	5897.09019493569	1.183634601009544	4267.157965791994	12.73470687866211	64
GrassRMA	M=32 efC=1600 ef=400	0.9917621776504298	0.9988538681948425	5314.2711290566185	1.3134444650058867	8279.140936284995	12.731128692626953	64
GrassRMA	M=32 efC=1600 ef=800	0.995214899713467	1.0	2811.0219482593557	2.4830827110126847	8279.140936284995	12.752777099609375	64
GrassRMA	M=32 efC=1600 ef=3200	0.997650429799427	1.0	777.8565464880237	8.973376944006304	8279.140936284995	12.804054260253906	64
PyANNS	graph=msmarco_full_R64_L800 ef=80 budget=0.9	0.0	0.0	750681.9593280489	0.009298211996792816	4419.485620453008	31.28998565673828	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.9	0.007091690544412607	0.013467048710601719	466322.21677112655	0.014968190982472152	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L1600 ef=80 budget=0.9	0.014240687679083094	0.02679083094555874	396847.73261479655	0.017588610004168004	4531.984033315006	29.96778106689453	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.9	0.01674785100286533	0.031232091690544413	396542.06178733497	0.017602168023586273	2495.6648207139806	38.37903594970703	64
PyANNS	graph=base_full ef=80 budget=0.9	0.018094555873925503	0.032234957020057305	386052.70343232056	0.018080432899296284	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.9	0.021017191977077365	0.03796561604584527	385015.7175749742	0.0181291300104931	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.8	0.0430945558739255	0.07478510028653296	308240.114854507	0.02264468400971964	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L1600 ef=80 budget=0.8	0.08340974212034384	0.14169054441260745	202694.06550856368	0.034436133995768614	4531.984033315006	29.96778106689453	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.8	0.09293696275071633	0.16131805157593124	194709.84534976576	0.03584821295225993	2495.6648207139806	38.37903594970703	64
PyANNS	graph=base_full ef=80 budget=0.8	0.09484240687679082	0.16404011461318052	189966.79737047415	0.03674326301552355	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.8	0.1010028653295129	0.17507163323782235	186467.81163816716	0.037432734039612114	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R48_L800 ef=80 budget=0.8	0.10600286532951289	0.1815186246418338	146604.03103915963	0.047611242000130005	3558.734296978	38.38728332519531	64
PyANNS	graph=msmarco_full_R32_L1600 ef=150 budget=0.8	0.12078796561604585	0.19025787965616045	111333.22461531885	0.0626946720003616	4531.984033315006	29.96973419189453	64
PyANNS	graph=msmarco_full_R32_L400 ef=150 budget=0.8	0.14202005730659026	0.22664756446991405	109019.15295352237	0.06402544700540602	1406.046294759959	38.3802490234375	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.5	0.5319484240687679	0.6391117478510029	79830.2766972661	0.08743549801874906	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.5	0.6299283667621777	0.7467048710601719	67242.3822078551	0.10380357998656109	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.3	0.7554154727793696	0.835243553008596	66717.32595297102	0.10462050000205636	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.2	0.8221776504297994	0.8965616045845273	65620.70522118922	0.10636886599240825	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.15	0.841160458452722	0.9156160458452722	64491.76536585512	0.10823087196331471	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L200 ef=80 budget=0.1	0.8535100286532952	0.9287965616045846	62225.48853403966	0.11217268300242722	7.588701912027318	27.66930389404297	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.2	0.8565902578796561	0.916189111747851	61624.20789822818	0.11326717596966773	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.15	0.8768624641833811	0.9353868194842407	60218.56614047154	0.11591109598521143	1406.046294759959	38.3782958984375	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.2	0.8867478510028654	0.9363896848137536	58978.2934976011	0.11834862601244822	2495.6648207139806	38.37903594970703	64
PyANNS	graph=msmarco_full_R32_L400 ef=80 budget=0.1	0.8887249283667622	0.9455587392550143	57707.91853371065	0.12095393799245358	1406.046294759959	38.3782958984375	64
PyANNS	graph=base_full ef=80 budget=0.2	0.8960171919770774	0.9422636103151862	57705.947674879666	0.1209580689901486	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L800 ef=80 budget=0.15	0.9029799426934098	0.9505730659025788	57621.54096754294	0.12113525398308411	2495.6648207139806	38.37903594970703	64
PyANNS	graph=base_full ef=80 budget=0.15	0.9110458452722063	0.9553008595988539	56721.45409364733	0.12305749405641109	7.7608147989958525	27.667465209960938	64
PyANNS	graph=base_full ef=80 budget=0.1	0.9211604584527221	0.9640401146131805	54141.54885518439	0.1289213210111484	7.7608147989958525	27.667465209960938	64
PyANNS	graph=base_full ef=80 budget=0.05	0.9257593123209169	0.9684813753581661	50315.4178368092	0.1387248740065843	7.7608147989958525	27.667465209960938	64
PyANNS	graph=msmarco_full_R32_L1600 ef=80 budget=0.07	0.9280085959885387	0.967621776504298	49578.233072536	0.1407875909935683	4531.984033315006	29.96778106689453	64
PyANNS	graph=msmarco_full_R32_L1600 ef=80 budget=0.05	0.9297277936962751	0.9700573065902579	47343.82104290397	0.1474321220011916	4531.984033315006	29.96778106689453	64
PyANNS	graph=msmarco_full_R48_L800 ef=80 budget=0.15	0.9338395415472779	0.9689111747851002	42419.20081033854	0.16454812600568403	3558.734296978	38.38728332519531	64
PyANNS	graph=msmarco_full_R48_L800 ef=80 budget=0.1	0.9402148997134671	0.9736389684813753	40615.99710837562	0.17185346900078002	3558.734296978	38.38728332519531	64
PyANNS	graph=msmarco_full_R48_L800 ef=80 budget=0.07	0.9429369627507164	0.9765042979942693	38654.570201675386	0.18057373199553695	3558.734296978	38.38728332519531	64
PyANNS	graph=msmarco_full_R48_L800 ef=80 budget=0.05	0.9436246418338109	0.9770773638968482	36935.833126781516	0.18897637900954578	3558.734296978	38.38728332519531	64
PyANNS	graph=base_full ef=150 budget=0.1	0.9495558739255014	0.9820916905444126	33833.47071333764	0.20630458102095872	7.7608147989958525	27.669418334960938	64
PyANNS	graph=msmarco_full_R32_L1600 ef=150 budget=0.1	0.9532091690544413	0.9826647564469914	32136.744813081088	0.21719685800781008	4531.984033315006	29.96973419189453	64
